id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,datefloat,renovated,bath_per_bed,skinniness,dist
2767601805,02/13/2015,600000.0,2,1.0,1370,5000,1.5,0,0.0,3,7,1370,0.0,1905,1905,98107,47.6744,-122.383,1500,5000,16479.0,0,0.5,913.3333333333334,0.2080319043352013
8682280340,04/30/2015,490000.0,2,1.75,1440,6265,1.0,0,0.0,3,8,1440,0.0,2005,2005,98053,47.7028,-122.01299999999999,1810,5209,16555.0,0,0.875,1440.0,0.17480623938932607
1432900030,11/21/2014,225000.0,3,1.0,1410,7700,1.0,0,0.0,3,7,980,430.0,1962,1962,98058,47.4577,-122.171,1510,7700,16395.0,0,0.3333333333333333,1410.0,0.18558616846099169
1546600125,07/03/2014,640000.0,3,2.25,1980,10115,1.0,0,0.0,3,8,1980,0.0,1959,1959,98005,47.6384,-122.17399999999999,2800,10143,16254.0,0,0.75,1980.0,0.005820999238987579
7560000070,06/10/2014,710000.0,3,3.5,2440,3427,2.0,0,0.0,3,7,1990,450.0,2000,2000,98005,47.589,-122.165,2440,2601,16231.0,0,1.1666666666666667,1220.0,0.055562448234053395
2130200160,06/09/2014,325000.0,3,2.0,1350,11805,1.0,0,0.0,3,7,1350,0.0,1986,1986,98019,47.7313,-121.971,1350,14200,16230.0,0,0.6666666666666666,1350.0,0.22435495761205734
9238430140,07/25/2014,595000.0,3,3.25,3130,28001,1.0,0,0.0,3,9,2210,920.0,1985,1985,98072,47.7741,-122.12200000000001,2710,34999,16276.0,0,1.0833333333333333,3130.0,0.14213110803048912
7116000350,07/18/2014,128750.0,3,1.0,880,7004,1.0,0,0.0,3,5,880,0.0,1950,1950,98002,47.3019,-122.21600000000001,880,7828,16269.0,0,0.3333333333333333,880.0,0.34346286471399734
4039500390,10/17/2014,465000.0,3,2.25,1920,7300,1.0,0,0.0,3,7,1240,680.0,1961,1961,98008,47.6078,-122.12799999999999,1920,7700,16360.0,0,0.75,1920.0,0.060700235804614686
8031700186,07/26/2014,710000.0,4,1.75,2700,7625,1.0,0,0.0,4,8,1450,1250.0,1937,1937,98115,47.6838,-122.323,1760,3300,16277.0,0,0.4375,2700.0,0.1512333251196133
7625702505,03/06/2015,605000.0,4,2.75,1670,6000,1.0,0,0.0,5,7,840,830.0,1917,1917,98136,47.5496,-122.385,1100,6000,16500.0,0,0.6875,1670.0,0.22778520401308142
7511000140,08/08/2014,994000.0,4,2.5,3470,20445,2.0,0,0.0,4,10,3470,0.0,1963,1963,98040,47.547,-122.219,3360,21950,16290.0,0,0.625,1735.0,0.10481957074191635
3191000030,06/19/2014,489950.0,3,2.25,1820,7326,2.0,0,0.0,3,8,1820,0.0,1983,1983,98034,47.7133,-122.21700000000001,2430,7696,16240.0,0,0.75,910.0,0.08056799028875042
6150700394,05/06/2014,365000.0,3,1.5,1310,8160,1.0,0,0.0,3,7,1310,0.0,1950,1950,98133,47.7291,-122.339,1090,7560,16196.0,0,0.5,1310.0,0.1830889105524346
1786640030,02/02/2015,359950.0,3,2.0,1790,7212,1.0,0,0.0,4,8,1790,0.0,1998,1998,98042,47.3898,-122.154,2330,7212,16468.0,0,0.6666666666666666,1790.0,0.2544496546172603
7708200400,09/29/2014,495000.0,4,2.5,2460,4774,2.0,0,0.0,3,8,2460,0.0,2006,2006,98059,47.4912,-122.145,2510,4399,16342.0,0,0.625,1230.0,0.15537789237065286
4406000390,05/21/2014,255000.0,3,1.5,1060,9039,1.0,0,0.0,3,7,1060,0.0,1973,1973,98058,47.4293,-122.15100000000001,1410,9515,16211.0,0,0.5,1060.0,0.21549229867653671
1926059094,08/12/2014,330000.0,3,1.75,1340,10276,1.0,0,0.0,4,7,1340,0.0,1961,1961,98034,47.7207,-122.22200000000001,2950,7987,16294.0,0,0.5833333333333334,1340.0,0.08947355931181732
9413500350,07/07/2014,450000.0,3,1.75,1480,8394,1.0,0,0.0,4,8,1480,0.0,1971,1971,98052,47.6634,-122.14399999999999,1920,9184,16258.0,0,0.5833333333333334,1480.0,0.038979796981012484
7853240310,03/18/2015,655000.0,4,2.5,3500,11306,2.0,0,2.0,3,9,3500,0.0,2005,2005,98065,47.5428,-121.861,3180,8028,16512.0,0,0.625,1750.0,0.3318687948649382
5152800030,04/21/2015,485000.0,4,2.75,2910,16362,1.0,0,2.0,4,9,2120,790.0,1969,1969,98003,47.3397,-122.322,2850,14904,16546.0,0,0.6875,2910.0,0.3361996092731028
1775950030,08/12/2014,375000.0,4,1.75,1940,15909,1.0,0,0.0,3,8,970,970.0,1974,1974,98072,47.7578,-122.094,1940,15120,16294.0,0,0.4375,1940.0,0.1417076538768303
4221250320,10/17/2014,570000.0,4,2.5,2280,4534,2.0,0,0.0,3,8,2280,0.0,2003,2003,98075,47.5902,-122.01799999999999,2246,4534,16360.0,0,0.625,1140.0,0.1679016048077177
6749700117,04/23/2015,350000.0,3,2.25,1190,1022,3.0,0,0.0,3,8,1190,0.0,1998,1998,98103,47.6972,-122.34899999999999,1210,1171,16548.0,0,0.75,396.6666666666667,0.1799746460514046
290000075,02/25/2015,550000.0,3,1.0,1260,6000,1.0,0,3.0,3,7,1260,0.0,1951,1951,98146,47.5058,-122.384,2020,6600,16491.0,0,0.3333333333333333,1260.0,0.24816859946792888
1842100160,07/31/2014,513000.0,5,2.0,2270,8652,1.0,0,0.0,3,7,1150,1120.0,1965,1965,98052,47.6692,-122.15100000000001,1950,8050,16282.0,0,0.4,2270.0,0.03701479221811013
4365200055,12/05/2014,450000.0,4,2.25,1990,7320,1.0,0,0.0,4,7,1030,960.0,1965,1965,98126,47.5237,-122.376,1320,7320,16409.0,0,0.5625,1990.0,0.23183422311021898
3644100030,02/09/2015,432500.0,4,1.75,1500,1856,1.0,0,0.0,5,7,750,750.0,1901,1901,98144,47.5917,-122.296,1220,1739,16475.0,0,0.4375,1500.0,0.1293597288090414
3220079017,02/13/2015,432000.0,5,2.75,2060,329903,1.5,0,3.0,5,7,2060,0.0,1989,1989,98022,47.1776,-121.944,2240,220232,16479.0,0,0.55,1373.3333333333333,0.5207719911197621
8121200710,01/23/2015,480000.0,3,2.25,1950,8892,2.0,0,0.0,3,8,1950,0.0,1983,1983,98052,47.7213,-122.11,1900,8750,16458.0,0,0.75,975.0,0.10312881464710723
3574801740,07/28/2014,402200.0,3,1.75,1790,6980,1.0,0,0.0,3,7,1330,460.0,1980,1980,98034,47.7311,-122.226,1770,8081,16279.0,0,0.5833333333333334,1790.0,0.10049643252901623
644000102,04/13/2015,650000.0,3,1.0,1520,10227,1.0,0,0.0,4,6,1520,0.0,1951,1951,98004,47.5872,-122.196,2710,10912,16538.0,0,0.3333333333333333,1520.0,0.05901152182257272
5315100784,04/24/2015,1200000.0,4,2.5,3240,13044,2.0,0,0.0,4,9,3240,0.0,1984,1984,98040,47.5825,-122.242,2920,13044,16549.0,0,0.625,1620.0,0.08868375627326659
9578200030,07/28/2014,312000.0,3,2.0,2440,13250,1.0,0,0.0,4,8,1440,1000.0,1977,1977,98030,47.375,-122.227,2400,10650,16279.0,0,0.6666666666666666,2440.0,0.27274038091836267
2313900810,04/02/2015,610000.0,4,2.0,2220,5821,1.5,0,0.0,4,7,1380,840.0,1916,1916,98116,47.5723,-122.382,1850,5000,16527.0,0,0.5,1480.0,0.2166007311503088
1623300055,03/23/2015,823000.0,5,1.75,2640,7722,1.5,0,0.0,4,7,1650,990.0,1915,1915,98117,47.6802,-122.361,1750,4000,16517.0,0,0.35,1760.0,0.18736956610510283
9191200435,11/13/2014,471000.0,4,1.75,1450,3750,1.0,0,0.0,4,7,950,500.0,1925,1925,98105,47.6706,-122.3,1850,4000,16387.0,0,0.4375,1450.0,0.12570308959943635
2591020560,07/02/2014,481015.0,3,2.25,1550,5511,2.0,0,0.0,3,8,1550,0.0,1987,1987,98033,47.6946,-122.185,1620,5511,16253.0,0,0.75,775.0,0.0519913374253393
1923000260,10/15/2014,1960000.0,5,4.5,6200,23373,3.0,0,1.0,4,11,5050,1150.0,1988,1988,98040,47.5632,-122.215,3700,14486,16358.0,0,0.9,2066.6666666666665,0.08840813054043448
2193300390,09/23/2014,624000.0,4,3.25,2810,11250,1.0,0,0.0,3,8,1680,1130.0,1980,1980,98052,47.692,-122.09899999999999,2110,11250,16336.0,0,0.8125,2810.0,0.09229436883487052
7016200030,03/20/2015,480000.0,4,2.5,2080,7966,1.0,0,0.0,3,7,1200,880.0,1970,1970,98011,47.7393,-122.181,1920,7500,16514.0,0,0.625,2080.0,0.09619187457806759
727500030,07/15/2014,815000.0,3,1.5,1370,8671,1.0,0,0.0,3,7,1370,0.0,1955,1955,98004,47.6217,-122.198,1580,8671,16266.0,0,0.5,1370.0,0.02981282110788464
1651800030,08/29/2014,1650000.0,4,2.25,2920,20400,1.0,0,0.0,4,11,2920,0.0,1966,1966,98004,47.6237,-122.228,3080,20400,16311.0,0,0.5625,2920.0,0.054290250777075846
623049094,05/16/2014,180000.0,3,1.0,1000,18513,1.0,0,0.0,3,6,1000,0.0,1940,1940,98146,47.5118,-122.348,1280,8113,16206.0,0,0.3333333333333333,1000.0,0.21538445759312125
2538800030,02/17/2015,156601.0,2,1.75,1210,9750,1.0,0,0.0,3,7,1210,0.0,1984,1984,98038,47.3438,-122.037,1650,9750,16483.0,0,0.875,1210.0,0.33063322494501657
7714000310,07/19/2014,374950.0,4,2.5,2790,4650,2.0,0,0.0,3,8,2790,0.0,2004,2004,98038,47.3557,-122.02600000000001,2850,4650,16270.0,0,0.625,1395.0,0.32487362030068195
254000075,05/19/2014,368000.0,2,1.5,1660,4680,1.0,0,0.0,5,6,830,830.0,1908,1908,98146,47.5134,-122.38799999999999,1930,5400,16209.0,0,0.75,1660.0,0.24744023079508393
1257201375,12/02/2014,550000.0,3,2.0,1650,3952,2.0,0,0.0,3,7,1650,0.0,1950,1950,98103,47.6727,-122.33,1210,4560,16406.0,0,0.6666666666666666,825.0,0.15550365939808555
8856004582,07/17/2014,198000.0,3,1.75,1300,6318,1.0,0,0.0,3,7,1300,0.0,1980,1980,98001,47.2752,-122.251,1150,8002,16268.0,0,0.5833333333333334,1300.0,0.3752814838761069
3205400240,05/13/2014,345000.0,3,1.75,1090,7200,1.0,0,0.0,3,7,1090,0.0,1968,1968,98034,47.7227,-122.179,1240,7200,16203.0,0,0.5833333333333334,1090.0,0.07953927453970584
3738000070,03/09/2015,1710000.0,5,2.5,2660,6572,1.0,0,0.0,5,9,1960,700.0,1959,1959,98039,47.6176,-122.223,3960,14595,16503.0,0,0.5,2660.0,0.052349983657089025
8856001090,01/30/2015,185900.0,3,1.0,940,10890,1.0,0,0.0,4,5,940,0.0,1909,1909,98001,47.2763,-122.257,1370,10255,16465.0,0,0.3333333333333333,940.0,0.37543036347094755
3224500240,06/17/2014,950000.0,3,2.75,2750,18029,1.0,0,2.0,5,9,1810,940.0,1978,1978,98006,47.5617,-122.134,2850,10021,16238.0,0,0.9166666666666666,2750.0,0.09228067631594791
4139460390,06/20/2014,995000.0,4,4.5,3850,13551,2.0,0,2.0,3,10,3000,850.0,1998,1998,98006,47.5522,-122.103,3480,10737,16241.0,0,1.125,1925.0,0.11747838319719486
3531900060,08/02/2014,345000.0,2,1.0,860,8250,1.0,0,0.0,3,7,860,0.0,1940,1940,98133,47.7132,-122.334,1780,11200,16284.0,0,0.5,860.0,0.17161088206449535
4457300135,11/05/2014,741000.0,4,2.75,2070,10125,1.0,0,0.0,3,7,1390,680.0,1962,1962,98040,47.5697,-122.219,1850,10125,16379.0,0,0.6875,2070.0,0.0844744578682868
8682292090,07/09/2014,737000.0,2,2.25,2290,9772,1.0,0,0.0,3,8,2290,0.0,2007,2007,98053,47.7199,-122.025,1810,6077,16260.0,0,1.125,2290.0,0.17055470384926205
7278700069,05/21/2014,668750.0,4,2.5,2340,6420,1.0,0,2.0,3,8,1590,750.0,1964,1964,98177,47.7728,-122.38600000000001,2110,10856,16211.0,0,0.625,2340.0,0.2456568794284508
5710610800,07/02/2014,575000.0,3,1.75,2680,8625,1.0,0,0.0,5,8,1590,1090.0,1974,1974,98027,47.5316,-122.056,2620,14275,16253.0,0,0.5833333333333334,2680.0,0.16483120515940622
8651443420,10/17/2014,280000.0,4,2.0,1710,5440,1.0,0,0.0,5,8,1030,680.0,1976,1976,98042,47.36600000000001,-122.09299999999999,1620,6696,16360.0,0,0.5,1710.0,0.28972132319389104
7751800070,08/04/2014,583000.0,3,1.5,1800,10050,1.0,0,0.0,3,7,1800,0.0,1955,1955,98008,47.6344,-122.126,1610,10050,16286.0,0,0.5,1800.0,0.05206962832881784
2570600140,01/28/2015,196000.0,3,2.25,1510,9600,1.0,0,0.0,1,7,1090,420.0,1966,1966,98028,47.7758,-122.238,1870,10681,16463.0,0,0.75,1510.0,0.14584249085999548
1565950260,05/15/2014,349950.0,3,2.5,1700,7496,2.0,0,0.0,3,8,1700,0.0,1994,1994,98055,47.431999999999995,-122.189,2280,7496,16205.0,0,0.8333333333333334,850.0,0.21150089573571051
7550801170,12/11/2014,429000.0,4,1.0,1350,3333,1.5,0,0.0,3,7,1350,0.0,1912,1912,98107,47.6727,-122.397,1530,5000,16415.0,0,0.25,900.0,0.22165046498200777
6648701740,02/20/2015,270000.0,5,2.5,2140,10320,1.0,0,0.0,4,7,1330,810.0,1967,1967,98031,47.3927,-122.194,2050,8964,16486.0,0,0.5,2140.0,0.2510328587940324
7529500030,09/09/2014,385000.0,6,4.0,2700,7416,1.0,0,0.0,3,7,1350,1350.0,1969,1969,98108,47.5525,-122.3,2260,5324,16322.0,0,0.6666666666666666,2700.0,0.15255126911244266
9523102420,09/22/2014,535000.0,1,1.0,920,5000,1.0,0,3.0,4,7,920,0.0,1906,1906,98103,47.6748,-122.352,1890,5000,16335.0,0,1.0,920.0,0.17751484058167763
7283900521,04/20/2015,352500.0,3,1.75,1500,10269,1.0,0,0.0,3,7,1030,470.0,1958,1958,98133,47.7672,-122.348,2090,10269,16545.0,0,0.5833333333333334,1500.0,0.21097760283264055
7519001275,03/01/2015,624000.0,3,1.75,1510,5200,1.0,0,0.0,4,7,860,650.0,1922,1922,98117,47.6864,-122.365,1650,4160,16495.0,0,0.5833333333333334,1510.0,0.19258833769448386
1432900350,12/17/2014,215000.0,5,1.5,1980,7958,1.5,0,0.0,3,7,1980,0.0,1962,1962,98058,47.4571,-122.17,1510,8438,16421.0,0,0.3,1320.0,0.18622247078893686
1924059248,06/02/2014,870000.0,4,3.0,4500,21780,2.0,0,2.0,3,9,3040,1460.0,1980,1980,98040,47.5581,-122.213,3540,20473,16223.0,0,0.75,2250.0,0.09225553805821267
6649500060,07/29/2014,440000.0,4,2.5,3220,8256,2.0,0,0.0,3,8,2610,610.0,2006,2006,98059,47.495,-122.155,2500,9472,16280.0,0,0.625,1610.0,0.14985061653321402
2254501342,05/05/2015,518000.0,2,1.5,1140,1149,2.0,0,0.0,3,7,940,200.0,2001,2001,98122,47.6124,-122.314,1460,1149,16560.0,0,0.75,570.0,0.14009835436936854
2025700260,03/25/2015,259500.0,3,2.25,1490,7589,2.0,0,0.0,3,7,1490,0.0,1993,1993,98038,47.3474,-122.037,1510,6603,16519.0,0,0.75,745.0,0.32737709924980757
2386000070,10/29/2014,795127.0,4,3.25,4360,91158,1.0,0,0.0,3,10,3360,1000.0,1993,1993,98053,47.6398,-121.985,3540,90940,16372.0,0,0.8125,4360.0,0.19235399441465434
2206500105,08/18/2014,290000.0,3,1.0,960,9000,1.0,0,0.0,4,7,960,0.0,1955,1955,98006,47.5765,-122.154,1520,9000,16300.0,0,0.3333333333333333,960.0,0.07064014615185993
1953400045,04/23/2015,385000.0,4,3.0,2253,7700,2.0,0,0.0,3,7,2253,0.0,1957,1957,98198,47.3935,-122.3,1786,9052,16548.0,0,0.75,1126.5,0.27818809110409554
3996900575,10/07/2014,259950.0,2,1.0,770,6542,1.0,0,0.0,3,6,770,0.0,1948,1948,98155,47.747,-122.301,1120,8149,16350.0,0,0.5,770.0,0.1614763198428177
869700350,04/29/2015,330000.0,2,2.5,1310,2915,2.0,0,0.0,3,8,1310,0.0,1999,1999,98059,47.4911,-122.154,1310,3425,16554.0,0,1.25,655.0,0.15385661271256076
7387500335,12/19/2014,280000.0,3,1.0,980,7480,1.0,0,0.0,3,6,830,150.0,1948,1948,98106,47.5206,-122.363,1140,7480,16423.0,0,0.3333333333333333,980.0,0.22248801177477864
6795100563,07/01/2014,595000.0,4,2.5,1820,20011,2.0,0,0.0,3,8,1820,0.0,1987,1987,98075,47.5842,-122.045,2710,33915,16252.0,0,0.625,910.0,0.1448729647795947
8001470560,11/17/2014,925900.0,4,3.75,3980,7828,2.0,0,0.0,3,10,3980,0.0,2001,2001,98074,47.6303,-122.065,3980,8910,16391.0,0,0.9375,1990.0,0.11306018956543315
4140100200,08/08/2014,499000.0,3,2.25,3010,9600,2.0,0,0.0,3,8,2410,600.0,1978,1978,98028,47.7671,-122.26299999999999,2620,9660,16290.0,0,0.75,1505.0,0.15065486951245557
7212650510,04/03/2015,325000.0,4,2.5,1830,7762,2.0,0,0.0,3,8,1830,0.0,1993,1993,98003,47.266999999999996,-122.31,2109,8966,16528.0,0,0.625,915.0,0.3988897181871078
686800070,06/10/2014,895000.0,5,2.5,2550,20875,1.0,0,0.0,4,9,1610,940.0,1953,1953,98004,47.6336,-122.19200000000001,2510,21673,16231.0,0,0.5,2550.0,0.017524862022208154
5126900200,04/29/2015,162248.0,2,1.0,800,8960,1.0,0,0.0,4,6,800,0.0,1944,1944,98058,47.4756,-122.17399999999999,850,8082,16554.0,0,0.5,800.0,0.16761134816038198
6329000070,10/15/2014,1070000.0,3,2.25,2890,21480,2.0,0,4.0,3,8,1790,1100.0,1941,1989,98146,47.5027,-122.381,2110,8107,16358.0,1,0.75,1445.0,0.24742262558983177
5430300171,07/03/2014,430000.0,3,1.5,1810,5080,1.0,0,0.0,3,7,1030,780.0,1958,1958,98115,47.6819,-122.287,1780,7620,16254.0,0,0.5,1810.0,0.11631043726135123
5430300171,01/29/2015,615500.0,3,1.5,1810,5080,1.0,0,0.0,3,7,1030,780.0,1958,1958,98115,47.6819,-122.287,1780,7620,16464.0,0,0.5,1810.0,0.11631043726135123
2742100016,04/16/2015,260000.0,3,1.0,940,5650,1.0,0,0.0,3,6,940,0.0,1949,1949,98118,47.5551,-122.292,1180,5276,16541.0,0,0.3333333333333333,940.0,0.14459706542471493
1324079082,11/17/2014,295000.0,4,2.0,1810,42981,1.0,0,0.0,4,7,1810,0.0,1973,1973,98024,47.5597,-121.85,1980,113691,16391.0,0,0.5,1810.0,0.3378014993321649
1422200496,09/24/2014,1190000.0,3,1.75,2550,6117,2.0,0,0.0,3,9,1650,900.0,1951,2004,98122,47.6109,-122.285,2100,4967,16337.0,1,0.5833333333333334,1275.0,0.11240971863211784
3754500566,11/20/2014,749950.0,4,2.5,2370,2971,2.0,0,2.0,3,9,2080,290.0,2008,2008,98034,47.7064,-122.22399999999999,2970,7500,16394.0,0,0.625,1185.0,0.07858493583536294
5132000140,06/18/2014,175000.0,6,1.0,1370,5080,1.5,0,0.0,3,6,1120,250.0,1931,1931,98106,47.5238,-122.35,1020,5080,16239.0,0,0.16666666666666666,913.3333333333334,0.20992400099632
5132000140,01/20/2015,415000.0,6,1.0,1370,5080,1.5,0,0.0,3,6,1120,250.0,1931,1931,98106,47.5238,-122.35,1020,5080,16455.0,0,0.16666666666666666,913.3333333333334,0.20992400099632
6131600240,11/19/2014,190000.0,3,1.0,1200,8316,1.0,0,0.0,4,6,1200,0.0,1953,1953,98002,47.3231,-122.215,1250,8316,16393.0,0,0.3333333333333333,1200.0,0.32228810844174044
2768000295,04/17/2015,625000.0,3,1.75,2100,3264,1.5,0,0.0,5,7,1350,750.0,1912,1912,98107,47.6702,-122.36399999999999,1720,3750,16542.0,0,0.5833333333333334,1400.0,0.1886212499270193
4046600320,08/26/2014,420000.0,3,2.25,2020,21010,2.0,0,0.0,3,7,2020,0.0,1995,1995,98014,47.6988,-121.915,1850,18151,16308.0,0,0.75,1010.0,0.26815632739882306
1598600320,04/16/2015,339900.0,4,1.5,1570,9210,1.0,0,2.0,3,7,1400,170.0,1965,1965,98030,47.3864,-122.22,2326,9210,16541.0,0,0.375,1570.0,0.26030049730456817
4140900270,04/27/2015,160000.0,2,1.0,1140,23030,1.0,0,0.0,3,8,1140,0.0,1980,1980,98028,47.7637,-122.266,1850,14260,16552.0,0,0.5,1140.0,0.1496289969719933
5104510060,12/15/2014,353000.0,4,2.5,1830,5331,2.0,0,0.0,3,7,1830,0.0,2002,2002,98038,47.3557,-122.016,1830,5175,16419.0,0,0.625,915.0,0.3296503536381532
3578400710,02/06/2015,390000.0,3,2.0,1010,14183,1.0,0,0.0,3,8,1010,0.0,1982,1982,98074,47.6232,-122.04299999999999,1750,11700,16472.0,0,0.6666666666666666,1010.0,0.13580191349099727
4036400030,03/05/2015,675000.0,4,2.5,1770,9858,1.0,0,2.0,3,8,1770,0.0,1971,1971,98155,47.7382,-122.287,2470,9858,16499.0,0,0.625,1770.0,0.14511327441182303
6084200060,03/13/2015,400000.0,3,2.5,2120,3757,2.0,0,0.0,3,7,2120,0.0,2006,2006,98059,47.4787,-122.12799999999999,2230,4103,16507.0,0,0.8333333333333334,1060.0,0.1717149554466128
1251200055,06/26/2014,1340000.0,4,3.5,3190,5040,2.0,0,3.0,3,10,2160,1030.0,2003,2003,98144,47.5928,-122.29,2390,4800,16247.0,0,0.875,1595.0,0.12342523606219516
8964800860,02/09/2015,1650000.0,4,2.5,2780,11904,1.0,0,1.0,5,8,1730,1050.0,1951,1951,98004,47.6209,-122.21600000000001,3590,13860,16475.0,0,0.625,2780.0,0.04463332871455536
9551200270,08/25/2014,1000000.0,5,3.0,3350,9450,2.0,0,0.0,5,8,2180,1170.0,1912,1912,98103,47.6705,-122.34,2660,4500,16307.0,0,0.6,1675.0,0.1649540738041224
3226059128,06/18/2014,850000.0,5,3.5,3450,28324,1.0,0,0.0,5,8,2350,1100.0,1972,1972,98033,47.6991,-122.196,2640,14978,16239.0,0,0.7,3450.0,0.0589576850523747
3438500798,07/15/2014,275000.0,3,1.5,1060,6954,1.0,0,0.0,4,6,1060,0.0,1983,1983,98106,47.5498,-122.355,1560,6954,16266.0,0,0.5,1060.0,0.20071912533535058
9286100200,08/13/2014,450000.0,3,2.5,1670,2589,2.0,0,0.0,3,8,1670,0.0,2000,2000,98027,47.5314,-122.04700000000001,1670,2897,16295.0,0,0.8333333333333334,835.0,0.17169401673758947
5151600390,11/13/2014,305000.0,4,1.75,2251,12731,1.0,0,1.0,4,8,1390,861.0,1957,1957,98003,47.3369,-122.32,2520,12539,16387.0,0,0.4375,2251.0,0.33787985067417203
4172100240,09/02/2014,643002.0,3,2.5,1770,3744,1.5,0,0.0,3,7,1270,500.0,1929,1929,98117,47.6807,-122.36399999999999,1400,4680,16315.0,0,0.8333333333333334,1180.0,0.19040924341555784
5422560830,04/13/2015,468000.0,2,1.75,1510,4500,1.0,0,0.0,3,8,1510,0.0,1978,1978,98052,47.6644,-122.13,1740,6000,16538.0,0,0.875,1510.0,0.051864717265254864
5104520640,02/20/2015,324950.0,4,2.5,1770,5000,2.0,0,0.0,3,7,1770,0.0,2004,2004,98038,47.3506,-122.006,2080,5100,16486.0,0,0.625,885.0,0.33904886314468924
8078550320,03/26/2015,290000.0,3,2.0,1260,7346,1.0,0,0.0,3,7,1260,0.0,1987,1987,98031,47.4034,-122.176,1460,7363,16520.0,0,0.6666666666666666,1260.0,0.23978203555037772
8099600160,04/29/2015,488500.0,3,2.0,1710,10959,1.0,0,0.0,4,7,1030,680.0,1981,1981,98033,47.696999999999996,-122.199,1710,10498,16554.0,0,0.6666666666666666,1710.0,0.058022425578199206
7287700059,08/13/2014,367950.0,3,1.75,2290,8234,1.0,0,0.0,4,7,1250,1040.0,1950,1950,98133,47.7611,-122.351,1660,7200,16295.0,0,0.5833333333333334,2290.0,0.20992558006893042
8862000075,02/20/2015,285000.0,2,1.0,790,6555,1.0,0,0.0,2,6,790,0.0,1956,1956,98146,47.5015,-122.35,1440,7601,16486.0,0,0.5,790.0,0.22335991553987258
8887001625,04/10/2015,417000.0,3,2.75,1820,52889,2.0,0,0.0,3,8,1820,0.0,1991,1991,98070,47.50100000000001,-122.463,1820,45528,16535.0,0,0.9166666666666666,910.0,0.31910074106942593
9464700340,07/08/2014,1120000.0,4,2.5,3180,31931,1.0,0,0.0,4,10,2390,790.0,1978,1978,98007,47.6388,-122.149,3180,35007,16259.0,0,0.625,3180.0,0.02866073177107124
5451300117,04/22/2015,1550000.0,4,4.0,5280,17677,2.0,0,3.0,3,11,3220,2060.0,1978,1978,98040,47.5323,-122.238,3470,17474,16547.0,0,1.0,2640.0,0.1263944318809968
587550340,05/02/2014,604000.0,3,2.5,3240,33151,2.0,0,2.0,3,10,3240,0.0,1995,1995,98023,47.3256,-122.37799999999999,4050,24967,16192.0,0,0.8333333333333334,1620.0,0.37566840860169054
2591820070,04/28/2015,380000.0,3,2.5,2390,8102,2.0,0,0.0,4,8,2390,0.0,1986,1986,98058,47.4378,-122.16,2310,8606,16553.0,0,0.8333333333333334,1195.0,0.20610776433367592
6679000960,11/16/2014,336500.0,4,2.5,2500,5264,2.0,0,0.0,3,7,2500,0.0,2003,2003,98038,47.3853,-122.02799999999999,1960,5250,16390.0,0,0.625,1250.0,0.2979916305367969
9138100350,02/18/2015,685000.0,4,2.0,2290,6000,1.5,0,3.0,5,7,2290,0.0,1900,1900,98115,47.6807,-122.318,2000,3150,16484.0,0,0.5,1526.6666666666667,0.14559367368098597
6065300370,05/06/2015,4210000.0,5,6.0,7440,21540,2.0,0,0.0,3,12,5550,1890.0,2003,2003,98006,47.5692,-122.189,4740,19329,16561.0,0,1.2,3720.0,0.07489407099349059
5315100393,12/11/2014,670000.0,3,1.0,1600,16868,1.0,0,1.0,3,7,990,610.0,1946,1946,98040,47.5872,-122.241,2600,12735,16415.0,0,0.3333333333333333,1600.0,0.08478307919996454
5244800695,06/16/2014,524000.0,2,1.0,1120,2000,1.5,0,0.0,3,7,1120,0.0,1910,1910,98109,47.6454,-122.354,1500,4000,16237.0,0,0.5,746.6666666666666,0.17668964309797117
3584000400,12/11/2014,172000.0,3,1.0,1340,10260,1.0,0,0.0,3,7,1340,267.47773708716977,1968,1968,98003,47.3173,-122.31700000000001,1250,8775,16415.0,0,0.3333333333333333,1340.0,0.35455043628513727
6746701090,06/19/2014,680000.0,6,2.0,1670,3000,1.0,0,0.0,5,7,900,770.0,1911,1911,98105,47.6637,-122.316,1330,1099,16240.0,0,0.3333333333333333,1670.0,0.14018587652858877
2421059017,05/23/2014,549900.0,4,3.0,2830,213879,2.0,0,0.0,4,8,2830,564.8970119079779,1987,1987,98092,47.2925,-122.10700000000001,2250,213008,16213.0,0,0.75,1415.0,0.3576602237512054
4053200926,12/05/2014,357000.0,4,2.75,2700,49428,1.0,0,0.0,4,9,2700,0.0,1988,1988,98042,47.3168,-122.079,2728,85905,16409.0,0,0.6875,2700.0,0.3408673035460212
7899800045,08/28/2014,107000.0,3,1.5,910,5120,1.0,0,0.0,3,6,910,0.0,1973,1973,98106,47.5238,-122.35600000000001,1410,5132,16310.0,0,0.5,910.0,0.2148864684023083
7899800045,12/02/2014,232900.0,3,1.5,910,5120,1.0,0,0.0,3,6,910,0.0,1973,1973,98106,47.5238,-122.35600000000001,1410,5132,16406.0,0,0.5,910.0,0.2148864684023083
9482700075,01/12/2015,800000.0,4,3.5,2370,3302,2.0,0,0.0,3,8,1610,760.0,1926,2014,98103,47.684,-122.34100000000001,2170,3800,16447.0,1,0.875,1185.0,0.16868945313715522
